userid,language,date_local,tweet_text,lat,lng,screen_name,governorate,Area 
2476786000,en,9/13/2019 22:17,"I''m at @AlHamraTower in Sharq, Kuwait https://t.co/76i7dy3BjZ",29.3794,47.993084,aral3jmi,Capital,Sharq
603756740,u'ca',1/23/2019 8:04,"uI''m at Cooperative Street | شارع التعاون in Hawalli Governorate https://t.co/bCYaxyffwH,",29.291891,48.085506,BhaQ8,Hawalli,Salwa
7.05E+17,en,4/25/2019 22:49,"I''m at Face/Off Cafe in Kuwait City, Al Kuwayt https://t.co/PaQx6xmAMm",29.313208,47.984924,fcbalsarraf,Capital,Qortuba
1674676700,u'in',12/25/2017 22:01,"u'':) (@ Jaber AlAhmad International Stadium - @shababjs in Al Farwaniyah Governate w/ @jamal39_) https://t.co/jZbNy4bQx9'',",29.27195,47.918716,3badii_aljohr,Farwaniya,Ardhiya - 6
2749519600,en,6/14/2019 14:31,"I''m at The Avenues in Kuwait City, Al Farwaniyah Governorate https://t.co/GPbyomPJev",29.345009,47.95218,Lujain57x,Capital,Keefan
9.38E+17,en,8/19/2019 21:35,"I''m at VOL.1 in Kuwait, Al Kuwayt https://t.co/DKtr3haqfk",29.341793,47.94266,Otaibi87_,Capital,Shuwaikh Industrial - 1
7.90E+17,u'en',1/16/2018 19:49,"uI''m at 360\xb0 @Mall360 in Kuwait City, Al Asimah https://t.co/uqgBVTJ6Sp,",29.267807,47.992764,mx64xx,Hawalli,Zahra
4604396000,u'ar',09/04/2018 8:49,"uI''m at جامعة الكويت _ كلية الحقوق https://t.co/o799I0cYPG,",29.342428,47.91556,ralmwihy,Capital,Shuwaikh Education
2815903500,u'en',08/12/2018 22:41,"uI''m at Ananas in Kuwait City, Al Kuwayt https://t.co/7En2K9qz3P,",29.368496,47.972267,alshatix,Capital,Qibla
1.07E+18,en,06/03/2020 14:58,I'm at Costa Coffe in Al Ahmadi https://t.co/ng7cEzn6zV,29.195017,48.109783,MAlfilkawy9,Mubarak Al-Kabeer,Abu Ftaira
2955955500,en,9/26/2019 22:46,"I''m at Starbucks in Nuzha, Al Asimah https://t.co/0d29TJGWSe",29.340714,47.99821,AliAlneaimi3,Capital,Nuzha
278162080,u'en',04/06/2018 20:21,"uI''m at Salhiya Complex in Kuwait City, Al Asimah https://t.co/8iSXwnkvPz,",29.36317,47.96644,Lullwam,Capital,Qibla
7.17E+17,tl,10/31/2019 18:09,I'm at Abu Al-Hasaniya https://t.co/fose0kTocx,29.212156,48.103645,reena52x,Mubarak Al-Kabeer,Abu Ftaira
291952670,u'tl',04/02/2018 17:08,"uI''m at Arabica % Shuwaikh in Shuwaikh https://t.co/TUjwNVwmQm,",29.342106,47.939472,t_aleidan,Capital,Shuwaikh Industrial - 1
7.40E+17,ar,11/12/2019 12:53,"I''m at فندق ومنتجع جميرا شاطئ المسيلة - @jumeirahmb in Messila, مبارك الكبير https://t.co/jBeqHorsIc",29.268442,48.08759,jassim_a7mad_,Mubarak Al-Kabeer,Sabah Al-Salem
2905916700,u'en',11/17/2018 19:43,"uI''m at @AlShaheedPark in Kuwait City, Al Kuwayt https://t.co/CXaoCnuF3h,",29.369656,47.993584,dalalii_01,Capital,Hadeyk Al-Soor
2695349500,ar,10/18/2019 3:41,I'm at بحضن فراشي العجيب 🔥💘 https://t.co/tiuLOm9kAF https://t.co/7knY8dZyzR,29.298967,48.07539,tmem_jean,Hawalli,Salwa
3222746400,en,3/21/2019 22:48,"I''m at Al-Raya Center in Kuwait City, Al Asimah https://t.co/ePLU6O4tvS",28.678864,48.30363,A_M_9x,Ahmadi,Shalihat
2388211500,u'en',12/26/2018 14:00,"uI''m at Alkout  New Extension in Al Ahmadi https://t.co/f9LTyBpe9o,",29.078571,48.139458,AHB__24,Ahmadi,Fahaheel
8.10E+17,u'en',05/07/2018 22:25,"uI''m at Al-Surra in As-Surrah, Al Asimah https://t.co/XKC5kb9mod,",29.312141,48.004566,Asr_39,Capital,Surra
211456620,ca,04/03/2019 10:35,"Just posted a photo @ Al Ahmadi, Al ''Āşimah, Kuwait https://t.co/bBDFcgbBdx",29.240786,47.970703,modialmftah,Farwaniya,Airport
568231900,in,02/12/2020 21:34,"I''m at @Starbucks in Messila, AL MESILAH https://t.co/Mm62gfRNW6",29.243797,48.08635,BNFouderi,Mubarak Al-Kabeer,Messila
854545900,u'ar',03/01/2018 23:06,"u''عوار قلب\U0001f495 (@ عصير الضاحيه w/ @mariakh297) https://t.co/en3bLbG8kM'',",29.352903,47.980026,Bayan_Apples,Capital,Abdullah Al-Salem
1.20E+18,ar,08/08/2020 20:16,بعد الفراره (@ home) https://t.co/lCWhDhVBRq,29.26084,48.07539,sa97aj,Mubarak Al-Kabeer,Sabah Al-Salem
1435957200,ar,11/21/2019 22:27,I'm at ابو الحصانية https://t.co/dyL1D3RJQu,29.212156,48.103645,3jme72,Mubarak Al-Kabeer,Abu Ftaira
7.99E+17,en,7/18/2019 21:13,"The lion king 🦁 💙 (@ Cinescape Al Kout in Mangaf, Al Ahmadi) https://t.co/4sGWr3LQng",29.07846,48.13951,TheOnlyRawanah,Ahmadi,Fahaheel
9.24E+17,u'en',4/13/2018 20:13,"uI''m at Bartone in Kuwait City, Al Kuwayt https://t.co/tAgYrEvgtg,",29.384487,47.99146,rebrahim_,Capital,Sharq
445684130,u'und',01/04/2018 19:11,"uI''m at سينسكيب in Salmiya https://t.co/pXXipVBqlt,",29.340755,48.074192,qutaiba_al3nzi,Hawalli,Salmiya
2908465400,u'in',4/13/2018 14:36,"uI''m at Adailiya in Al-''Udayliyah, Al Asimah https://t.co/qYr2vpq1Kc,",29.326412,47.981453,alghurair_93,Capital,Adeilia
236460590,ar,1/21/2020 10:50,نعم للاختلاف لا الخلاف.... @ المعهد العربي للتخطيط https://t.co/WrjXlRZ5uY,29.333523,47.90695,DrFAlAbdali,Capital,Shuwaikh Education
1.05E+18,en,12/29/2019 8:15,I'm at Trolley AlMansouriya in Al Kuwayt https://t.co/XPoRjqQoxB,29.358477,47.999172,icedscorpio_,Capital,Mansouriya
9.81E+17,en,08/07/2020 16:37,I'm at Pick Yo in Hateen https://t.co/du10NCT6So,29.281227,48.020084,i262ix,Hawalli,Hitteen
1.12E+18,en,10/19/2020 22:09,Just posted a photo @ Kuwait City https://t.co/jNPkoHMKmV,29.3697,47.9783,mahdialhajraf,Capital,Qibla
2699969000,tl,10/24/2019 21:47,"I''m at % Arabica Abu Al-Hasaniya in Abu Al-Hasaniya, Mubarak Al-Kabeer Governorate https://t.co/DDz8jAWyiQ",29.19516,48.109615,Aldwaida_Awad,Mubarak Al-Kabeer,Abu Ftaira
1457514500,u'ar',02/02/2018 19:49,"uI''m at شارع دمشق https://t.co/PFdsZ5XRN3,",29.30659,47.99908,AliAljazzaf_,Capital,Qortuba
1949876900,en,06/04/2020 17:45,"Today’s Corona Report in the Kuwait 🇰🇼 @ Fahahel , Kuwait https://t.co/BhB10CoMmT",29.082603,48.12112,vikashsmart1986,Ahmadi,Fahaheel
461493630,en,9/25/2020 20:26,"I''m at Bartone in Kuwait City, Al Kuwayt w/ @fahadalsayer_ https://t.co/ooDWhFSY3E",29.38452,47.991467,fa9ool961,Capital,Sharq
365205060,en,05/03/2019 9:03,I'm at Khiran 290 in kuwait https://t.co/SY4ZyQLtx1,29.331522,47.98678,yalqenaeii,Capital,Adeilia
2180872000,u'und',03/05/2018 9:23,"u''يالله صباح خير (@ Australian College of Kuwait - @ack_live in Mubarak Al-Abdullah, Hawalli Governorate) https://t.co/4sLS4Wiuvp'',",29.276258,48.05166,Ajkiii29,Hawalli,Mubarak Al-Abdullah Al-Gaber
2900528400,u'in',01/01/2018 0:22,"uI''m at Chalet K278 in Al Khiran, Al Asimah w/ @5_almazial @sixtyseven17_ @ha_c71 @yi7ik @alsumait5x https://t.co/maiNzv57dR,",28.658785,48.36677,Bader_boresley,Ahmadi,Sabah Al-Ahmad Al-Bahrya
4843003000,u'en',08/05/2018 22:06,"uI''m at Kuwait City in Kuwait w/ @analmutairix https://t.co/8go0CzxXLU,",29.37808,47.97339,alshemmeri16,Capital,Qibla
8.60E+17,u'in',9/21/2018 12:07,"u''\U0001f486\U0001f3fb\U0001f487\U0001f3fb (@ casa spa dasman in Dasman) https://t.co/6jCokk9xQz'',",29.383976,47.991264,Dq__37,Capital,Sharq
2994826200,u'en',07/06/2018 21:12,"uI''m at Cozmo - Khairan Pearl in Kuwait City, Al Asimah https://t.co/8CEUhqRFRl,",28.662092,48.365486,Abdullashaleh1,Ahmadi,Sabah Al-Ahmad Al-Bahrya
335404600,u'en',06/05/2018 0:26,"uI''m at Bartone in Kuwait City, Al Kuwayt w/ @its246x_ https://t.co/J2uuIEmpVi,",29.384453,47.99149,ham2x_,Capital,Sharq
342382430,en,12/25/2019 18:35,"I''m at % Arabica in Kuwait City, Al Asimah w/ @fnq98 https://t.co/lRIiRNMQs5",29.376986,47.990704,as_almatouq,Capital,Sharq
2459510000,u'en',01/09/2019 18:06,"uI''m at Bunka in Kuwait City, Al Kuwayt https://t.co/pw3rZdZ5qE,",29.377457,47.97065,cflm_98,Capital,Qibla
8.50E+17,u'en',8/13/2018 20:15,"uI''m at The Avenues in Kuwait City, Al Farwaniyah Governorate https://t.co/7HGC3hWeaO,",29.30238,47.930725,fadhli2x,Farwaniya,Al-Rai
3076383200,u'ca',01/06/2019 13:25,"uI''m at مستوصف غرب مشرف in Mubarak Al-Abdullah, Mubarak Al-kabeer https://t.co/gOBJNeN0Bl,",29.274376,48.045918,mhayati_,Hawalli,Mubarak Al-Abdullah Al-Gaber
1496388000,u'ca',9/26/2018 14:33,"uI''m at Grand Avenue in Kuwait, Al ‘Āşimah https://t.co/piojLM26iH,",29.303267,47.937656,FBS42,Farwaniya,Al-Rai
3011002000,u'ar',03/12/2018 15:43,"uI''m at مطعم فريج صويلح https://t.co/Wgvsrfsh0T,",29.37351,47.971943,Abdullrahman2_,Capital,Qibla
8.78E+17,en,7/29/2019 19:13,"I''m at Souq Sharq in Kuwait City, Al Asimah https://t.co/DG0knU3QdB",29.389847,47.981422,dlolei37x,Capital,Al Wagha Al Bahrya
3601997300,u'ro',01/11/2018 12:28,"uI''m at Bayan in Bayān, Hawally Governorate https://t.co/PxZY1oROCr,",29.29821,48.0535,jalotaibie6,Hawalli,Bayan
3024153000,en,09/11/2019 10:57,"I''m at Al-Hamra Tower in Sharq, Kuwait https://t.co/0tyzRtjo5O",29.3794,47.993084,7weree,Capital,Sharq
3243652400,u'en',5/14/2018 14:50,"uI''m at Nahda City https://t.co/GLXcC8r7Zh,",29.307203,47.858765,IN66_x,Jahra,Al-nahda
1655336600,u'tl',8/30/2018 15:07,"u''C O F F E E \U0001f4cd @ Arabica Kuwait Salmiya https://t.co/84n9hFEQOD'',",29.34539,48.084057,Faisal_Alghanim,Hawalli,Salmiya
1.00E+18,u'in',10/21/2018 9:35,"uI''m at between Qurtaba &amp; al-adiliya https://t.co/KCUhD4sVEY,",29.316828,47.959084,46Xn2,Capital,Shuwaikh Industrial - 2
7.39E+17,ar,11/12/2019 9:32,صباح الخير💙 (@ كلية المتحدون in الشويخ) https://t.co/evXzSVeibM,29.345871,47.91308,retajhadii,Capital,Shuwaikh Education
2507232800,u'en',07/10/2018 8:03,"uI''m at Starbucks in Kuwait City, Al Asimah Governrate https://t.co/Gcg71lxv9p,",29.382599,47.99605,hyouniald,Capital,Sharq
386413300,u'ar',08/09/2018 12:28,"u''اشوه انك اعاره موسم'',",29.007507,48.147278,a_almatouq94,Ahmadi,Abdullah Port
3011966200,u'ca',8/17/2018 14:47,"uI''m at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah https://t.co/yHqwbkoRQZ,",29.240505,47.971004,yals97_,Farwaniya,Airport
7.48E+17,u'tl',8/14/2018 19:50,"uI''m at MUKHA in Kuwait City, Al Kuwayt https://t.co/oTYd1dzqzG,",29.375872,47.977657,alashli98,Capital,Sharq
7.84E+17,u'en',12/29/2017 16:14,"uI''m at Aquamarine Resort https://t.co/Bo89mLWila,",28.549215,48.418247,halshemmri_,Ahmadi,Al-Nuwaiseeb
9.15E+17,u'ca',5/25/2018 18:14,"uI''m at Grand Avenue in Kuwait, Al ‘Āşimah https://t.co/mrSRAcH2HY,",29.303091,47.938126,2292_x,Farwaniya,Al-Rai
4188288300,u'en',11/07/2018 10:52,"uI''m at College of Engineering and Petroleum in Khaldiya, Kuwait https://t.co/ZgAENzHkQw,",29.320515,47.972065,EAlDwailah,Capital,Khalidiya
2822595000,u'en',11/26/2018 0:26,"uI''m at AlHaqqan Residece https://t.co/VF1rZiOLP6,",29.279972,47.976265,YH96_,Farwaniya,Khaitan
7.32E+17,u'en',5/24/2018 22:28,"uI''m at Savage Coffee Bar in Kuwait city, Sharq https://t.co/suAOAfcMPG,",29.374216,47.984566,632__x,Capital,Sharq
328427520,u'ar',01/03/2018 14:54,"uI''m at ضاحية عبدالله السالم https://t.co/M82mcbbn1V,",29.353554,47.980164,shalzuwaid,Capital,Abdullah Al-Salem
2912651000,en,11/10/2019 10:18,I'm at CAF -Aum in Al Ahmadi w/ @talalx99 https://t.co/fqWqiG3HIg,29.164177,48.09919,elshebaan,Ahmadi,Egaila
7.13E+17,in,9/18/2020 21:54,"I''m at Mall30 in Abu Al Hasani, Al Ahmadi w/ @kfsx__ https://t.co/HPmvVrxXrW",29.19527,48.11,ia56a,Mubarak Al-Kabeer,Abu Ftaira
405547400,ar,10/07/2019 0:10,#اليوم_السابع | 46 عاما على يوم الكرامة.. صور لأعظم لحظات التاريخ المصرى#نصر_اكتوبر @ Kuwait City https://t.co/L05Vc7DvIB,29.3697,47.9783,mohammed2moon,Capital,Qibla
1.01E+18,en,05/05/2019 21:17,"I''m at Shuhada Area in Kuwait City, Hawalli Governorate https://t.co/Fz04pXhKGC",29.338589,48.085632,raghad_aldhaen,Hawalli,Salmiya
1.06E+18,in,11/19/2019 20:05,"❤️💛 (@ Bayan, Block 13) https://t.co/QxePv60Uto https://t.co/EUH7UqW8gD",29.286842,48.04813,2l9aleh,Hawalli,Bayan
242447630,u'ca',3/31/2018 16:58,"uI''m at Al-Arabi Sports Club النادي العربي الرياضي - @alarabiclub_kw in Al-Manṣūriyah, Al Asimah https://t.co/IBW8QOqJtG,",29.356571,47.99986,Noor_Jassim,Capital,Mansouriya
261166480,ca,3/23/2019 18:50,"I''m at Urban Café - @urbancafekw in Sharq, Al ‘Āşimah https://t.co/uzeT9wWqv6",29.0809,48.142166,q8_guys,Ahmadi,Fahaheel
760449200,en,6/13/2019 20:35,"I''m at @AlHamraTower in Sharq, Kuwait w/ @mhb_q8 @hm10x_ https://t.co/jQrG23IMvH",29.34272,48.066055,Bu3abdS27,Hawalli,Salmiya
3351495400,u'und',6/21/2018 20:18,"uI''m at منفذ  السالمي (الحدود) الكويتيه in Kuwait, Salmi https://t.co/QmwprWzpx0,",29.099419,46.680817,KAlotaiibi,Jahra,Al-Salmi
7.57E+17,u'ar',01/08/2018 16:30,"uI''m at جمعية حطين - فرع قطعه ١ in حطين https://t.co/Qtwb692lgd,",29.285648,48.027973,x5ii_3,Hawalli,Hitteen
2570051800,en,12/31/2020 16:00,I'm at Chlate K287 in Kuwait https://t.co/b4C5lbooZB,28.650198,48.366493,RHajre,Ahmadi,Sabah Al-Ahmad Al-Bahrya
1.01E+18,in,4/28/2019 20:03,"I''m at Starbucks Al Khiran in Khiran, Al Ahmadi https://t.co/bRPA2TKdDv",29.3222,48.0236,raghad_aldhaen,Hawalli,Jabriya
3118482700,u'en',10/22/2018 13:16,"uI''m at American University of the Middle East in Kuwait https://t.co/1WYq2g31YB,",29.16352,48.099224,raghoudiST_,Ahmadi,Egaila
348666240,u'ar',01/01/2018 21:26,"uI''m at جاخور اللنقاوي https://t.co/cFydajOyYu,",29.090176,47.727386,Mz3el_Al7suany,Jahra,Kabed
1716234200,u'en',4/21/2018 20:52,"uI''m at Dose caf\xe9 https://t.co/E68Fk41M6a,",29.21548,48.10349,noura76x_,Mubarak Al-Kabeer,Fineitees
1.00E+18,en,10/24/2019 19:18,"I''m at Caf Cafe - Vibes in Abu Fatira, Mubarak Al-Kabeer Governorate https://t.co/xCXOvVeruQ",29.209093,48.10511,r757586749,Mubarak Al-Kabeer,Abu Ftaira
1225791900,en,10/30/2019 22:39,I'm at Pick Yo in Hateen https://t.co/OosqGX448d,29.281227,48.020084,Alit5_,Hawalli,Hitteen
3237197800,u'ca',07/05/2018 8:49,"uI''m at Grand Avenue in Kuwait, Al ‘Āşimah https://t.co/cUT8JbRjS4,",29.303003,47.93684,Fanar62,Farwaniya,Al-Rai
7.35E+17,u'und',01/05/2019 19:44,"uI''m at مخيم وزارة الدفاع in Mubarak Al-Kabeer w/ @895x__ https://t.co/umX5KGO6L6,",29.20376,48.0264,_al3nzi24,Mubarak Al-Kabeer,Wosta
3024265200,u'en',12/28/2017 21:22,"uI''m at His Majesty The Coffee in Kuwait City w/ @salehsafarx @saba_m2 @mish3al_alali https://t.co/WIenO8P8pK,",29.381556,47.993023,dashtixz,Capital,Sharq
7.26E+17,u'en',12/30/2017 20:42,"uI''m at 360\xb0 @Mall360 in Kuwait City, Al Asimah w/ @46x_1 @the45x @m_altshani @ghanimaalt48x_ https://t.co/X3N3CHwRZz,",29.267704,47.992706,alrumaidheen,Hawalli,Zahra
4819761000,u'en',1/17/2019 17:27,"uI''m at Soul Coffee Bar in Fnaitees, Mubarak Al-Kabeer Governorate https://t.co/GqEwUwF4uA https://t.co/07HeES7PaB,",29.21474,48.10336,7our_424,Mubarak Al-Kabeer,Fineitees
3233676800,en,9/13/2019 18:11,"I''m at Arabica % The Avenues in Al-Raī, The Forum - The Avenues https://t.co/wP83Xj9vdD https://t.co/xFgwqw9BBA",29.304228,47.94049,nalsabea,Farwaniya,Al-Rai
7.36E+17,it,3/29/2019 20:58,"W // @halenezii_💙 (@ Starbucks in Al-Andalus, Al Asimah) https://t.co/JFHM746W9W https://t.co/7K2rzrPcDN",29.180243,48.11956,Aeyhx_,Ahmadi,Fintas
4251029200,und,3/28/2019 15:35,I'm at شاورما الشويخ - @shawarmashwaikh in Kuwait City w/ @dr_munaalbasman https://t.co/7kRhNhc0iT,29.166668,47.6,awatefaljassar_,Jahra,Kabed
7.30E+17,tl,3/31/2019 19:37,👍🏼 or 👎🏼 (@ Qurtuba in Kuwait w/ @khaled62329325 @fhalsabah) https://t.co/5s066vo9Nj https://t.co/tjHlu94zVW,29.204933,48.071945,AHKANDERI25_,Mubarak Al-Kabeer,Qurain
8.17E+17,u'und',10/10/2018 7:38,"uI''m at \u0643\u0644\u064a\u0629 \u0627\u0644\u062a\u0631\u0628\u064a\u0629 \u0627\u0644\u0623\u0633\u0627\u0633\u064a\u0629 in Al-Ardiya, Kuwait https://t.co/gVjK5wkE6R,",29.379091,47.980267,A973A_,Capital,Sharq
4158516000,u'ar',1/19/2019 21:42,"uI''m at خط الشاليهات https://t.co/jSutZonM8K,",28.842577,48.248642,hamnyss,Ahmadi,Shalihat
450777060,u'en',06/11/2018 7:11,"uI''m at Chabd City https://t.co/qjPdeDYwHg,",29.138565,47.80551,AMW260,Ahmadi,Al-Maqwa Region
419597340,u'et',6/15/2018 12:41,"u''\U0001f49c (@ Rawda in Ar-Rawḍah, Al Asimah) https://t.co/q3xSN2eaLX'',",29.329378,47.997135,Dalowlx,Capital,Rawda
362739780,ca,10/29/2020 20:32,"😍🍧 (@ Ananas ~ tropical bar in Jabriya, حوالي) https://t.co/cXwVfGavAS",29.321836,48.017776,sba72i,Hawalli,Jabriya
3788083200,u'en',5/22/2018 22:27,"uI''m at 1660 Club in Kuwait City, Al Kuwayt https://t.co/7PGwewAKvn,",29.367804,47.97002,B275x_,Capital,Qibla
306705380,en,06/06/2019 4:07,I'm at Chabd City https://t.co/qnG78MPOTL,29.341185,47.941998,3lewy_17,Capital,Shuwaikh Industrial - 1
8.84E+17,u'ar',11/23/2018 16:51,"uI''m at أرض المعارض - صالة A4 https://t.co/yUWMxY2NCy,",29.268888,48.0488,72___sh,Hawalli,Mubarak Al-Abdullah Al-Gaber
2866375400,u'tl',1/21/2018 19:59,"uI''m at MUKHA in Kuwait City, Al Kuwayt https://t.co/bOlzIx1cWA,",29.375872,47.97781,an5x__,Capital,Sharq
2901935400,u'ar',01/09/2018 18:45,"uI''m at خوخ ومشمش https://t.co/lCL0D5wlbI,",29.323587,48.02852,Fa32d,Hawalli,Jabriya
2203166200,ca,7/22/2019 17:54,"I''m at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah https://t.co/SJ8MQUK0V2",29.240967,47.971115,lulukbukhadour,Farwaniya,Airport
3010603000,u'ca',09/06/2018 20:51,"uI''m at مجمع الصالحية in Kuwait City, Al Asimah https://t.co/6WZ310Mx9L,",29.36321,47.96652,Mal3jmi_62,Capital,Qibla
1.12E+18,en,02/07/2020 20:21,"I''m at Zone 7 in Kuwait City, Al Kuwayt https://t.co/niXO4vXCwG https://t.co/7GGkpbisle",29.38422,47.99045,6moilx,Capital,Sharq
2493427000,und,1/30/2020 23:12,أنا قام أتنسّى عالبرد ولا شنو🥴💕. (@ Baskin-Robbins - @brgulf in Hawalli Governorate) https://t.co/fXOYWYNEk3 https://t.co/OcWqGnEmmV,29.29884,48.053497,7awora_,Hawalli,Bayan
258699650,u'ar',03/07/2018 15:06,"u''رفعت كفي نحو عطفك داعياً وعلمت أنك لا ترد دعائي :يا قاضي الحاجاتيا كاشف الكربات يا… https://t.co/XgjhuK2GZR'',",29.389591,47.981457,mamahabibti2011,Capital,Al Wagha Al Bahrya
9.82E+17,u'en',8/23/2018 0:02,"uI''m at Cozmo Jalboot Village in Al Ahmadi https://t.co/R0hA9fR19V,",28.680155,48.37184,Alfaraj78x,Ahmadi,Sabah Al-Ahmad Al-Bahrya
3566194400,ar,6/23/2019 19:12,I'm at مستوصف ضاحية عبدالله المبارك in الكويت https://t.co/XIw7H2FFPe,29.242039,47.894123,m_bloshy,Farwaniya,Abdullah Al-Mubarak
7.44E+17,tl,2/17/2020 15:53,"I''m at Pick Yo in Al Kuwayt, Al Farwaniyah https://t.co/Jj9t5TmF2L",29.273275,47.93652,iim64x_,Farwaniya,Ishbeelia
7.34E+17,u'und',8/30/2018 20:53,"uI''m at ستاربكس |Starbucks Coffee https://t.co/6Gv3AvMyad,",29.315088,47.847233,Axr474,Capital,Sulaibikhat
1009367000,u'en',01/08/2018 2:48,"u''Just posted a photo @ Marina Crescent, Walking At Sea Side. https://t.co/0xur5ZmMRN'',",29.34339,48.066994,Jazzy786Jazzy,Hawalli,Salmiya
7.15E+17,u'en',4/19/2018 11:44,"uI''m at Planet mars https://t.co/w6Guv2fQ8R,",29.29876,48.065357,Bitw22_,Hawalli,Bayan
550888640,u'und',1/21/2018 18:40,"uI''m at Exit Coffee in الكويت, الفروانية w/ @yqoup https://t.co/SGuTIFmu7J,",29.293669,47.913403,DALARBEED,Farwaniya,Ardhiya - 6
8.53E+17,u'en',07/05/2018 2:36,"uI''m at D1 Merza in Al Kuwayt w/ @s_merza76 @mhmirza66 @a7m26x https://t.co/Chekzu3Ntt,",29.358055,48.00598,a_merza31,Capital,Da'ayia
7.35E+17,und,12/10/2019 20:42,I'm at مخيم وزارة الدفاع in Mubarak Al-Kabeer https://t.co/bhDVBmBjPD,29.20376,48.0264,msq_67x,Mubarak Al-Kabeer,Wosta
469776060,u'und',09/06/2018 9:09,"uI''m at قاعد بالدوام in Al Kuwayt https://t.co/Y93mYgYY4u,",29.30473,47.966362,FAHOOOD34,Capital,Yarmouk
953819460,u'ar',9/17/2018 20:28,"uI''m at حسينية آل بوحمد https://t.co/YLtncWUVnd,",29.361088,48.010895,AnisaAls,Capital,Da'ayia
7.77E+17,u'en',12/30/2017 23:39,"uI''m at @Starbucks in Al Zour, Al Ahmadi w/ @alzuwayer72 @twentyfive_5 @_whaab_ https://t.co/gqkE3H6WJn,",28.731628,48.284927,Its6Na,Ahmadi,kardan hafera Al-fawar
330672700,en,4/30/2019 16:23,I'm at American University of the Middle East - @official_aum in Kuwait https://t.co/Q1jyDH8NN5,29.325867,47.99887,shosh_x95,Capital,Rawda
7.13E+17,u'ar',10/23/2018 17:40,"u''@eng_bashayer94 ههههههههههههههههههههه ياربي \U0001f602\U0001f602\U0001f602'',",29.335857,48.06303,GhAlmusallam,Hawalli,Salmiya
320664100,u'en',12/30/2018 15:17,"uI''m at Brio Coffee Co. in Kuwait City, Al Kuwayt https://t.co/MZfI4LjON0 https://t.co/4l6VqojcE1,",29.376207,47.976997,asmaa2_alsh,Capital,Qibla
3019841500,u'und',10/30/2018 20:00,"uI''m at Elevation Burger in الكويت, الفروانية https://t.co/tIMbOPcWbs,",29.294212,47.90936,l388x,Farwaniya,Ardhiya - 6
940651300,u'und',8/31/2018 17:44,"u''تبديل ماي الحوض من بعد الغبار وتعقيمه @ Al Khiran, Al Aḩmadī, Kuwait https://t.co/ukirq22ZKE'',",28.6511,48.3903,SalahAbdullah69,Ahmadi,Sabah Al-Ahmad Al-Bahrya
3788083200,en,10/27/2020 5:38,I'm at Starbucks in Al Farwaniyah https://t.co/QvS2MldXA1,29.251942,47.96177,B275x_,Farwaniya,Airport
7.45E+17,in,01/09/2020 16:42,I'm at Al Qurain in Mubarak Al-Kabeer https://t.co/AI4PtoHhnf,29.203943,48.073006,Syf75,Mubarak Al-Kabeer,Qurain
1.04E+18,und,09/11/2019 23:41,I'm at أبراج الكويت - @kuwaittourism in Kuwait https://t.co/x0ghL31UG2,29.388205,48.002766,m66all,Capital,Al Wagha Al Bahrya
9.99E+17,ar,4/25/2019 15:03,I'm at خط الشااليهات https://t.co/UBt7bJGeA9,29.31121,47.86318,fi36x_,Capital,Gharnada
8.38E+17,u'en',06/04/2018 22:58,"uI''m at Toby’s Estate in Kuwait City, Al Kuwayt https://t.co/CxuFWqEvMq,",29.341185,47.941998,am_63x,Capital,Shuwaikh Industrial - 1
